"","added_at","is_local","primary_color","added_by.href","added_by.id","added_by.type","added_by.uri","added_by.external_urls.spotify","track.disc_number","track.duration_ms","track.episode","track.explicit","track.href","track.id","track.is_local","track.name","track.popularity","track.preview_url","track.track","track.track_number","track.type","track.uri","track.album.album_type","track.album.href","track.album.id","track.album.name","track.album.release_date","track.album.release_date_precision","track.album.total_tracks","track.album.type","track.album.uri","track.album.external_urls.spotify","track.external_ids.isrc","track.external_urls.spotify","video_thumbnail.url","playlist"
"195","2020-06-22T00:29:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,283026,FALSE,FALSE,"https://api.spotify.com/v1/tracks/1wlKw9NAWVWpx7OIAyg9EA","1wlKw9NAWVWpx7OIAyg9EA",FALSE,"Fell On Black Days",66,NA,TRUE,3,"track","spotify:track:1wlKw9NAWVWpx7OIAyg9EA","album","https://api.spotify.com/v1/albums/29sTacnS0qA9xri6YS8xLA","29sTacnS0qA9xri6YS8xLA","Superunknown (Deluxe Edition)","1994-03-09","day",32,"album","spotify:album:29sTacnS0qA9xri6YS8xLA","https://open.spotify.com/album/29sTacnS0qA9xri6YS8xLA","USAM19400003","https://open.spotify.com/track/1wlKw9NAWVWpx7OIAyg9EA",NA,"Seattlesound"
"196","2020-06-22T00:29:50Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,247093,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7qzFXUvBk7lELXuxVREypV","7qzFXUvBk7lELXuxVREypV",FALSE,"Nearly Lost You",54,"https://p.scdn.co/mp3-preview/50f8d24350e17244a66c9fddaa603794e513496e?cid=1e3e367c14764614b74fd97888444a27",TRUE,2,"track","spotify:track:7qzFXUvBk7lELXuxVREypV","album","https://api.spotify.com/v1/albums/3SOcm48I0DOX1KEHF2IEVY","3SOcm48I0DOX1KEHF2IEVY","Sweet Oblivion","1992","year",11,"album","spotify:album:3SOcm48I0DOX1KEHF2IEVY","https://open.spotify.com/album/3SOcm48I0DOX1KEHF2IEVY","USSM19200962","https://open.spotify.com/track/7qzFXUvBk7lELXuxVREypV",NA,"Seattlesound"
"197","2020-06-22T00:30:04Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,217106,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT","6txWz9UapYHVxEd7dDIHXT",FALSE,"No Rain",74,NA,TRUE,7,"track","spotify:track:6txWz9UapYHVxEd7dDIHXT","album","https://api.spotify.com/v1/albums/55jET4vDioHHd7ztX7OX3h","55jET4vDioHHd7ztX7OX3h","Blind Melon","1992-01-01","day",13,"album","spotify:album:55jET4vDioHHd7ztX7OX3h","https://open.spotify.com/album/55jET4vDioHHd7ztX7OX3h","USCA29200194","https://open.spotify.com/track/6txWz9UapYHVxEd7dDIHXT",NA,"Seattlesound"
"198","2020-06-22T00:30:14Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,194853,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6qLEOZvf5gI7kWE63JE7p3","6qLEOZvf5gI7kWE63JE7p3",FALSE,"Interstate Love Song - 2019 Remaster",72,"https://p.scdn.co/mp3-preview/5de46b572729acb5872540a822de1d6250f47120?cid=1e3e367c14764614b74fd97888444a27",TRUE,4,"track","spotify:track:6qLEOZvf5gI7kWE63JE7p3","album","https://api.spotify.com/v1/albums/57lcTrUlYgfMIPvBUsVU6h","57lcTrUlYgfMIPvBUsVU6h","Purple (2019 Remaster)","1994-06-07","day",11,"album","spotify:album:57lcTrUlYgfMIPvBUsVU6h","https://open.spotify.com/album/57lcTrUlYgfMIPvBUsVU6h","USRH11901677","https://open.spotify.com/track/6qLEOZvf5gI7kWE63JE7p3",NA,"Seattlesound"
"199","2020-06-22T00:30:20Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,334386,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6dmueYtoihUhlQZlImBCmm","6dmueYtoihUhlQZlImBCmm",FALSE,"Creep - 2017 Remaster",60,"https://p.scdn.co/mp3-preview/9f37e263881bcdd7e23b34683ec60818806eed8a?cid=1e3e367c14764614b74fd97888444a27",TRUE,7,"track","spotify:track:6dmueYtoihUhlQZlImBCmm","album","https://api.spotify.com/v1/albums/5kxuokOacguIqDJRh1ZXRC","5kxuokOacguIqDJRh1ZXRC","Core (Super Deluxe Edition)","1992-09-29","day",48,"album","spotify:album:5kxuokOacguIqDJRh1ZXRC","https://open.spotify.com/album/5kxuokOacguIqDJRh1ZXRC","USAT21701896","https://open.spotify.com/track/6dmueYtoihUhlQZlImBCmm",NA,"Seattlesound"
"200","2020-06-22T00:30:35Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,502040,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7rBMZvgeWnOTHWUh3Pvw51","7rBMZvgeWnOTHWUh3Pvw51",FALSE,"Chloe Dancer/Crown Of Thorns",51,NA,TRUE,17,"track","spotify:track:7rBMZvgeWnOTHWUh3Pvw51","album","https://api.spotify.com/v1/albums/5ohJawP6UajQ6ZIjWxnvM6","5ohJawP6UajQ6ZIjWxnvM6","Mother Love Bone","1992-01-01","day",17,"album","spotify:album:5ohJawP6UajQ6ZIjWxnvM6","https://open.spotify.com/album/5ohJawP6UajQ6ZIjWxnvM6","USWWW0134840","https://open.spotify.com/track/7rBMZvgeWnOTHWUh3Pvw51",NA,"Seattlesound"
"201","2020-06-22T00:30:59Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,259600,FALSE,FALSE,"https://api.spotify.com/v1/tracks/28c4nfBHdb3xviamRCEsIe","28c4nfBHdb3xviamRCEsIe",FALSE,"Feel the Pain",61,"https://p.scdn.co/mp3-preview/8b43d4e3c6b8ad7c07c91aede3ff0700e7833dee?cid=1e3e367c14764614b74fd97888444a27",TRUE,1,"track","spotify:track:28c4nfBHdb3xviamRCEsIe","album","https://api.spotify.com/v1/albums/0yxM1OyaFOZiJhi9eNThE4","0yxM1OyaFOZiJhi9eNThE4","Without a Sound","1994-08-23","day",11,"album","spotify:album:0yxM1OyaFOZiJhi9eNThE4","https://open.spotify.com/album/0yxM1OyaFOZiJhi9eNThE4","GBAHT0105761","https://open.spotify.com/track/28c4nfBHdb3xviamRCEsIe",NA,"Seattlesound"
"202","2020-06-22T00:31:02Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,340186,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7yThIhNzpgDBIGoL2y1y6u","7yThIhNzpgDBIGoL2y1y6u",FALSE,"Start Choppin'",51,"https://p.scdn.co/mp3-preview/0139c382629aeab483e4f81c464919ad5195d1c9?cid=1e3e367c14764614b74fd97888444a27",TRUE,2,"track","spotify:track:7yThIhNzpgDBIGoL2y1y6u","album","https://api.spotify.com/v1/albums/5mJss6O9hjbeESfqoBX1xM","5mJss6O9hjbeESfqoBX1xM","Where You Been","1993-02-09","day",10,"album","spotify:album:5mJss6O9hjbeESfqoBX1xM","https://open.spotify.com/album/5mJss6O9hjbeESfqoBX1xM","GBAHT9203686","https://open.spotify.com/track/7yThIhNzpgDBIGoL2y1y6u",NA,"Seattlesound"
"203","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,206826,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2da0KrvLB5acEfw9bCnwQY","2da0KrvLB5acEfw9bCnwQY",FALSE,"Would?",33,"https://p.scdn.co/mp3-preview/f4402f93f56872fdb86112e5c833236fe5cade97?cid=1e3e367c14764614b74fd97888444a27",TRUE,1,"track","spotify:track:2da0KrvLB5acEfw9bCnwQY","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10414453","https://open.spotify.com/track/2da0KrvLB5acEfw9bCnwQY",NA,"Seattlesound"
"204","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,325133,FALSE,FALSE,"https://api.spotify.com/v1/tracks/7jzRpu6nsY5WlBmQqinQ43","7jzRpu6nsY5WlBmQqinQ43",FALSE,"Breath",36,"https://p.scdn.co/mp3-preview/c235a459757dcac179660e6d874deeeb3f37321d?cid=1e3e367c14764614b74fd97888444a27",TRUE,2,"track","spotify:track:7jzRpu6nsY5WlBmQqinQ43","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10209739","https://open.spotify.com/track/7jzRpu6nsY5WlBmQqinQ43",NA,"Seattlesound"
"205","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,345133,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4QglwXpVgc088RhQOp42vx","4QglwXpVgc088RhQOp42vx",FALSE,"Seasons",50,"https://p.scdn.co/mp3-preview/ed8a7e6c590dda76e352a43fe17b932021bf3948?cid=1e3e367c14764614b74fd97888444a27",TRUE,3,"track","spotify:track:4QglwXpVgc088RhQOp42vx","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10506348","https://open.spotify.com/track/4QglwXpVgc088RhQOp42vx",NA,"Seattlesound"
"206","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,268106,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6I1ESyGhZAEzZvxkxGyUZS","6I1ESyGhZAEzZvxkxGyUZS",FALSE,"Dyslexic Heart",0,NA,TRUE,4,"track","spotify:track:6I1ESyGhZAEzZvxkxGyUZS","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10506349","https://open.spotify.com/track/6I1ESyGhZAEzZvxkxGyUZS",NA,"Seattlesound"
"207","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,340440,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6hrJCzT3uXKVudE8mapWmf","6hrJCzT3uXKVudE8mapWmf",FALSE,"Battle of Evermore",29,"https://p.scdn.co/mp3-preview/b157c5ddf3b1f0357f203e081729e04a9280d313?cid=1e3e367c14764614b74fd97888444a27",TRUE,5,"track","spotify:track:6hrJCzT3uXKVudE8mapWmf","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USLIC0500297","https://open.spotify.com/track/6hrJCzT3uXKVudE8mapWmf",NA,"Seattlesound"
"208","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,495733,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2i9v3DasEzwthWP1mQska0","2i9v3DasEzwthWP1mQska0",FALSE,"Chloe Dancer / Crown of Thorns",0,NA,TRUE,6,"track","spotify:track:2i9v3DasEzwthWP1mQska0","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USLIC0500298","https://open.spotify.com/track/2i9v3DasEzwthWP1mQska0",NA,"Seattlesound"
"209","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,365226,FALSE,FALSE,"https://api.spotify.com/v1/tracks/33wyfE5d2qCqiUkvF7d8lc","33wyfE5d2qCqiUkvF7d8lc",FALSE,"Birth Ritual",0,NA,TRUE,7,"track","spotify:track:33wyfE5d2qCqiUkvF7d8lc","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USLIC0500299","https://open.spotify.com/track/33wyfE5d2qCqiUkvF7d8lc",NA,"Seattlesound"
"210","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,227200,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0KEhlgtlk0HuqBIqfGCGdF","0KEhlgtlk0HuqBIqfGCGdF",FALSE,"State of Love and Trust",54,"https://p.scdn.co/mp3-preview/4650ce81be39d7c9ff2bcde69f7fd573d1f4b4e8?cid=1e3e367c14764614b74fd97888444a27",TRUE,8,"track","spotify:track:0KEhlgtlk0HuqBIqfGCGdF","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10413940","https://open.spotify.com/track/0KEhlgtlk0HuqBIqfGCGdF",NA,"Seattlesound"
"211","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,178106,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0eqF9LrYfNkxrMIKaVr6Lq","0eqF9LrYfNkxrMIKaVr6Lq",FALSE,"Overblown",0,NA,TRUE,9,"track","spotify:track:0eqF9LrYfNkxrMIKaVr6Lq","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USLIC0500300","https://open.spotify.com/track/0eqF9LrYfNkxrMIKaVr6Lq",NA,"Seattlesound"
"212","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,205200,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3R6GxZEzCWDNnwo8QWeOw6","3R6GxZEzCWDNnwo8QWeOw6",FALSE,"Waiting for Somebody",36,"https://p.scdn.co/mp3-preview/fc50a2953427e3e24711d50f63918f7bb2c06c6c?cid=1e3e367c14764614b74fd97888444a27",TRUE,10,"track","spotify:track:3R6GxZEzCWDNnwo8QWeOw6","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10506350","https://open.spotify.com/track/3R6GxZEzCWDNnwo8QWeOw6",NA,"Seattlesound"
"213","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,246226,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4EiLHuUSKTlaGmdR17J2tc","4EiLHuUSKTlaGmdR17J2tc",FALSE,"Nearly Lost You",51,"https://p.scdn.co/mp3-preview/504a2378bb9b70e2e4a3a82ea54c5705023c68a9?cid=1e3e367c14764614b74fd97888444a27",TRUE,12,"track","spotify:track:4EiLHuUSKTlaGmdR17J2tc","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM10209740","https://open.spotify.com/track/4EiLHuUSKTlaGmdR17J2tc",NA,"Seattlesound"
"214","2020-06-22T00:31:19Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,496333,FALSE,FALSE,"https://api.spotify.com/v1/tracks/63lnZCrbc67QRJDeSEkhMS","63lnZCrbc67QRJDeSEkhMS",FALSE,"Drown",0,NA,TRUE,13,"track","spotify:track:63lnZCrbc67QRJDeSEkhMS","album","https://api.spotify.com/v1/albums/58BEJ01sL8wK5LV3TPyngC","58BEJ01sL8wK5LV3TPyngC","Singles - Original Motion Picture Soundtrack","1992-06-02","day",13,"album","spotify:album:58BEJ01sL8wK5LV3TPyngC","https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC","USSM19200932","https://open.spotify.com/track/63lnZCrbc67QRJDeSEkhMS",NA,"Seattlesound"
"215","2020-06-22T00:32:17Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,205666,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5UPqy2F5n5py9dQQHj3dd5","5UPqy2F5n5py9dQQHj3dd5",FALSE,"Good Enough",0,NA,TRUE,3,"track","spotify:track:5UPqy2F5n5py9dQQHj3dd5","album","https://api.spotify.com/v1/albums/7LN5sopTLKslMxY8yH0Pn2","7LN5sopTLKslMxY8yH0Pn2","Every Good Boy Deserves Fudge","1991-08-06","day",14,"album","spotify:album:7LN5sopTLKslMxY8yH0Pn2","https://open.spotify.com/album/7LN5sopTLKslMxY8yH0Pn2","USSUB0310094","https://open.spotify.com/track/5UPqy2F5n5py9dQQHj3dd5",NA,"Seattlesound"
"216","2020-06-22T00:33:15Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,179800,FALSE,FALSE,"https://api.spotify.com/v1/tracks/79hN7JLkG5g4hT5oBjVkVV","79hN7JLkG5g4hT5oBjVkVV",FALSE,"Swallow My Pride",0,NA,TRUE,11,"track","spotify:track:79hN7JLkG5g4hT5oBjVkVV","album","https://api.spotify.com/v1/albums/0mNTdG28OR6BmPCrDcwsvy","0mNTdG28OR6BmPCrDcwsvy","Dry as a Bone/Rehab Doll","1990-09-13","day",16,"album","spotify:album:0mNTdG28OR6BmPCrDcwsvy","https://open.spotify.com/album/0mNTdG28OR6BmPCrDcwsvy","USSUB0701111","https://open.spotify.com/track/79hN7JLkG5g4hT5oBjVkVV",NA,"Seattlesound"
"217","2020-06-22T00:33:32Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,272920,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3XHCh9F789Jl3gzv3C7VI3","3XHCh9F789Jl3gzv3C7VI3",FALSE,"Locomotive",31,"https://p.scdn.co/mp3-preview/898e00e9c35f018b4e5c25460dafd0d77f9c7adc?cid=1e3e367c14764614b74fd97888444a27",TRUE,12,"track","spotify:track:3XHCh9F789Jl3gzv3C7VI3","album","https://api.spotify.com/v1/albums/1cqta2uSKVYdom7CRMGDwn","1cqta2uSKVYdom7CRMGDwn","Above (Deluxe Edition)","1995","year",26,"album","spotify:album:1cqta2uSKVYdom7CRMGDwn","https://open.spotify.com/album/1cqta2uSKVYdom7CRMGDwn","USSM11207520","https://open.spotify.com/track/3XHCh9F789Jl3gzv3C7VI3",NA,"Seattlesound"
"218","2020-06-22T00:33:45Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,247373,FALSE,FALSE,"https://api.spotify.com/v1/tracks/23xzzmz1qmGO9HrxUGX1iO","23xzzmz1qmGO9HrxUGX1iO",FALSE,"My Song",47,"https://p.scdn.co/mp3-preview/d04df3b97d8a89e517001f0f07db4cbdbbd31355?cid=1e3e367c14764614b74fd97888444a27",TRUE,3,"track","spotify:track:23xzzmz1qmGO9HrxUGX1iO","album","https://api.spotify.com/v1/albums/6AK1eIMwW1LxFNlqwiDED5","6AK1eIMwW1LxFNlqwiDED5","Boggy Depot","1998-04-07","day",12,"album","spotify:album:6AK1eIMwW1LxFNlqwiDED5","https://open.spotify.com/album/6AK1eIMwW1LxFNlqwiDED5","USSM19703273","https://open.spotify.com/track/23xzzmz1qmGO9HrxUGX1iO",NA,"Seattlesound"
"219","2020-06-22T00:33:57Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,299973,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5gw55IexPLnJMXaGs8s4Tc","5gw55IexPLnJMXaGs8s4Tc",FALSE,"I Don't Know Anything",36,"https://p.scdn.co/mp3-preview/2a5a0701fe68b66d123bb74aaa8573227c6493ea?cid=1e3e367c14764614b74fd97888444a27",TRUE,7,"track","spotify:track:5gw55IexPLnJMXaGs8s4Tc","album","https://api.spotify.com/v1/albums/24eGklcEnMaVcGXzmJSeoD","24eGklcEnMaVcGXzmJSeoD","Above","1995-03-07","day",10,"album","spotify:album:24eGklcEnMaVcGXzmJSeoD","https://open.spotify.com/album/24eGklcEnMaVcGXzmJSeoD","USSM19500048","https://open.spotify.com/track/5gw55IexPLnJMXaGs8s4Tc",NA,"Seattlesound"
"220","2020-06-22T00:34:23Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,218813,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3z53rfQOg6Eb5pBCRsd7Uu","3z53rfQOg6Eb5pBCRsd7Uu",FALSE,"Pennyroyal Tea",58,NA,TRUE,9,"track","spotify:track:3z53rfQOg6Eb5pBCRsd7Uu","album","https://api.spotify.com/v1/albums/7wOOA7l306K8HfBKfPoafr","7wOOA7l306K8HfBKfPoafr","In Utero - 20th Anniversary Remaster","1993-09-21","day",12,"album","spotify:album:7wOOA7l306K8HfBKfPoafr","https://open.spotify.com/album/7wOOA7l306K8HfBKfPoafr","USGF19960709","https://open.spotify.com/track/3z53rfQOg6Eb5pBCRsd7Uu",NA,"Seattlesound"
"221","2020-06-22T00:35:18Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,250546,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk","5UWwZ5lm5PKu6eKsHAGxOk",FALSE,"Everlong",77,"https://p.scdn.co/mp3-preview/7258a9fd5a751e9bdb7030b0da623b3b498b6ba0?cid=1e3e367c14764614b74fd97888444a27",TRUE,11,"track","spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","album","https://api.spotify.com/v1/albums/30ly6F6Xl0TKmyBCU50Khv","30ly6F6Xl0TKmyBCU50Khv","The Colour And The Shape","1997-05-20","day",14,"album","spotify:album:30ly6F6Xl0TKmyBCU50Khv","https://open.spotify.com/album/30ly6F6Xl0TKmyBCU50Khv","USRW29600011","https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk",NA,"Seattlesound"
"222","2020-06-22T00:35:43Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,235293,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT","5OQsiBsky2k2kDKy2bX2eT",FALSE,"Learn to Fly",74,"https://p.scdn.co/mp3-preview/a03a546e8dfee4c84098a52d3c3f2b4ca524ae59?cid=1e3e367c14764614b74fd97888444a27",TRUE,3,"track","spotify:track:5OQsiBsky2k2kDKy2bX2eT","album","https://api.spotify.com/v1/albums/28q2N44ocJECgf8sbHEDfY","28q2N44ocJECgf8sbHEDfY","There Is Nothing Left To Lose","1999-11-02","day",11,"album","spotify:album:28q2N44ocJECgf8sbHEDfY","https://open.spotify.com/album/28q2N44ocJECgf8sbHEDfY","USRW39900002","https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT",NA,"Seattlesound"
"223","2020-06-22T00:36:18Z",FALSE,NA,"https://api.spotify.com/v1/users/alexanderabbas","alexanderabbas","user","spotify:user:alexanderabbas","https://open.spotify.com/user/alexanderabbas",1,277146,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4NPI2n6mINvcgNejPefpoY","4NPI2n6mINvcgNejPefpoY",FALSE,"Lonely As You",38,"https://p.scdn.co/mp3-preview/a444423845e0be012e1edb9d98c81175b74dc9a5?cid=1e3e367c14764614b74fd97888444a27",TRUE,8,"track","spotify:track:4NPI2n6mINvcgNejPefpoY","album","https://api.spotify.com/v1/albums/1zQ6F8gMagKcPL4SoA80cx","1zQ6F8gMagKcPL4SoA80cx","One By One (Expanded Edition)","2002-10-22","day",17,"album","spotify:album:1zQ6F8gMagKcPL4SoA80cx","https://open.spotify.com/album/1zQ6F8gMagKcPL4SoA80cx","USRW30200009","https://open.spotify.com/track/4NPI2n6mINvcgNejPefpoY",NA,"Seattlesound"
